"order_id";"productcategory_id";"material_id";"outer_diameter";"inner_diameter";"height";"weight";"heattreatmentcategory_id";"mes_datetime";"workplace_id";"power_cons"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 05:55:00";"50513";"90"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 05:56:00";"50513";"90"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 05:57:00";"50513";"90"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 05:58:00";"50513";"90"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 05:59:00";"50513";"90"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:00:00";"50513";"90"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:01:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:02:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:03:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:04:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:05:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:06:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:07:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:08:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:09:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:10:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:11:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:12:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:13:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:14:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:15:00";"50513";"91"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:16:00";"50513";"18"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:17:00";"50513";"18"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:18:00";"50513";"18"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:19:00";"50513";"18"
"12-0671-1";"S6";"1.4541";"975";"823";"42";"283,07537752055";"4";"2012-03-02 06:20:00";"50513";"18"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 17:59:00";"50513";"67"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 18:00:00";"50513";"67"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 18:30:00";"50513";"50"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 18:31:00";"50513";"52"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 18:32:00";"50513";"52"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 18:33:00";"50513";"52"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 18:34:00";"50513";"52"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 18:35:00";"50513";"52"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 18:36:00";"50513";"52"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 18:37:00";"50513";"52"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 18:38:00";"50513";"52"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:30:00";"50513";"96"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:31:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:32:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:33:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:34:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:35:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:36:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:37:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:38:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:39:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:40:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:41:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:42:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:43:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:44:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:45:00";"50513";"51"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:46:00";"50513";"50"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:47:00";"50513";"50"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:48:00";"50513";"50"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:49:00";"50513";"50"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:50:00";"50513";"50"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:51:00";"50513";"50"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:52:00";"50513";"50"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:53:00";"50513";"50"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:54:00";"50513";"50"
"12-0675-1";"S6";"1.4034";"520";"407";"165";"426,247310055773";"2";"2012-03-21 19:55:00";"50513";"50"
"12-0677-1";"S6";"1.4021";"800";"680";"42";"183,955078185007";"0";"2012-04-16 16:08:00";"50513";"64"
"12-0677-1";"S6";"1.4021";"800";"680";"42";"183,955078185007";"0";"2012-04-16 16:09:00";"50513";"64"
"12-0677-1";"S6";"1.4021";"800";"680";"42";"183,955078185007";"0";"2012-04-16 16:10:00";"50513";"64"
"12-0677-1";"S6";"1.4021";"800";"680";"42";"183,955078185007";"0";"2012-04-16 16:11:00";"50513";"64"
"12-0677-1";"S6";"1.4021";"800";"680";"42";"183,955078185007";"0";"2012-04-16 16:12:00";"50513";"64"
"12-0677-1";"S6";"1.4021";"800";"680";"42";"183,955078185007";"0";"2012-04-16 16:13:00";"50513";"64"
"12-0677-1";"S6";"1.4021";"800";"680";"42";"183,955078185007";"0";"2012-04-16 16:14:00";"50513";"64"
"12-0677-1";"S6";"1.4021";"800";"680";"42";"183,955078185007";"0";"2012-04-16 16:14:00";"50513";"64"
"12-0677-1";"S6";"1.4021";"800";"680";"42";"183,955078185007";"0";"2012-04-16 16:15:00";"50513";"64"
"12-0677-1";"S6";"1.4021";"800";"680";"42";"183,955078185007";"0";"2012-04-16 16:16:00";"50513";"60"
"12-0677-2";"S6";"1.4021";"800";"590";"30";"215,960775909764";"0";"2012-04-16 16:16:00";"50513";"60"
"12-0677-2";"S6";"1.4021";"800";"590";"30";"215,960775909764";"0";"2012-04-16 16:17:00";"50513";"60"
"12-0677-2";"S6";"1.4021";"800";"590";"30";"215,960775909764";"0";"2012-04-16 16:18:00";"50513";"60"
"12-0677-2";"S6";"1.4021";"800";"590";"30";"215,960775909764";"0";"2012-04-16 16:19:00";"50513";"60"
"12-0677-2";"S6";"1.4021";"800";"590";"30";"215,960775909764";"0";"2012-04-16 16:20:00";"50513";"60"
"12-0677-2";"S6";"1.4021";"800";"590";"30";"215,960775909764";"0";"2012-04-16 16:21:00";"50513";"60"
"12-0678-1";"S1";"1.4429 ESU";"355";"235";"35";"61,1112027754247";"4";"2012-05-08 12:10:00";"50513";"77"
"12-0678-1";"S1";"1.4429 ESU";"355";"235";"35";"61,1112027754247";"4";"2012-05-08 12:11:00";"50513";"77"
"12-0678-1";"S1";"1.4429 ESU";"355";"235";"35";"61,1112027754247";"4";"2012-05-08 12:12:00";"50513";"77"
"12-0678-1";"S1";"1.4429 ESU";"355";"235";"35";"61,1112027754247";"4";"2012-05-08 12:13:00";"50513";"77"
"12-0678-1";"S1";"1.4429 ESU";"355";"235";"35";"61,1112027754247";"4";"2012-05-08 12:14:00";"50513";"77"
"12-0678-1";"S1";"1.4429 ESU";"355";"235";"35";"61,1112027754247";"4";"2012-05-08 12:15:00";"50513";"77"
"12-0678-1";"S1";"1.4429 ESU";"355";"235";"35";"61,1112027754247";"4";"2012-05-08 12:16:00";"50513";"52"
"12-0678-1";"S1";"1.4429 ESU";"355";"235";"35";"61,1112027754247";"4";"2012-05-08 12:17:00";"50513";"52"
"12-0678-1";"S1";"1.4429 ESU";"355";"235";"35";"61,1112027754247";"4";"2012-05-08 12:18:00";"50513";"52"
"12-0678-1";"S1";"1.4429 ESU";"355";"235";"35";"61,1112027754247";"4";"2012-05-08 12:19:00";"50513";"52"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 09:58:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 09:59:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:00:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:01:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:02:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:02:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:03:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:04:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:05:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:06:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:07:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:08:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:09:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:10:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:11:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:12:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:13:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:14:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:15:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:16:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:17:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:18:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:19:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:20:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:21:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:22:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:23:00";"50513";"66"
"12-0678-2";"S1";"1.4429 ESU";"478";"233";"35";"150,356863947247";"4";"2012-04-23 10:24:00";"50513";"66"
"12-0678-3";"S1";"1.4429 ESU";"340";"235";"30";"44,6681460964439";"4";"2012-05-08 13:04:00";"50513";"83"
"12-0678-3";"S1";"1.4429 ESU";"340";"235";"30";"44,6681460964439";"4";"2012-05-08 13:05:00";"50513";"83"
"12-0678-3";"S1";"1.4429 ESU";"340";"235";"30";"44,6681460964439";"4";"2012-05-08 13:06:00";"50513";"83"
"12-0678-3";"S1";"1.4429 ESU";"340";"235";"30";"44,6681460964439";"4";"2012-05-08 13:07:00";"50513";"83"
"12-0678-3";"S1";"1.4429 ESU";"340";"235";"30";"44,6681460964439";"4";"2012-05-08 13:08:00";"50513";"83"
"12-0678-3";"S1";"1.4429 ESU";"340";"235";"30";"44,6681460964439";"4";"2012-05-08 13:09:00";"50513";"83"
"12-0678-3";"S1";"1.4429 ESU";"340";"235";"30";"44,6681460964439";"4";"2012-05-08 13:10:00";"50513";"83"
"12-0678-3";"S1";"1.4429 ESU";"340";"235";"30";"44,6681460964439";"4";"2012-05-08 13:11:00";"50513";"83"
"12-0678-3";"S1";"1.4429 ESU";"340";"235";"30";"44,6681460964439";"4";"2012-05-08 13:12:00";"50513";"83"
"12-0678-3";"S1";"1.4429 ESU";"340";"235";"30";"44,6681460964439";"4";"2012-05-08 13:13:00";"50513";"83"
"12-0678-3";"S1";"1.4429 ESU";"340";"235";"30";"44,6681460964439";"4";"2012-05-08 13:14:00";"50513";"83"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:27:00";"50513";"70"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:28:00";"50513";"70"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:29:00";"50513";"70"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:30:00";"50513";"70"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:31:00";"50513";"69"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:32:00";"50513";"69"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:33:00";"50513";"69"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:34:00";"50513";"69"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:35:00";"50513";"69"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:36:00";"50513";"69"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:37:00";"50513";"69"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:38:00";"50513";"69"
"12-0678-4";"S1";"1.4404";"303";"236";"18";"16,0308150060212";"4";"2012-05-07 11:39:00";"50513";"69"
"12-0678-5";"S1";"1.4404";"286";"221";"70";"56,8903866515289";"4";"2012-05-08 14:26:00";"50513";"70"
"12-0678-5";"S1";"1.4404";"286";"221";"70";"56,8903866515289";"4";"2012-05-08 14:27:00";"50513";"70"
"12-0678-5";"S1";"1.4404";"286";"221";"70";"56,8903866515289";"4";"2012-05-08 14:28:00";"50513";"70"
"12-0678-5";"S1";"1.4404";"286";"221";"70";"56,8903866515289";"4";"2012-05-08 14:29:00";"50513";"70"
"12-0678-5";"S1";"1.4404";"286";"221";"70";"56,8903866515289";"4";"2012-05-08 14:30:00";"50513";"70"
"12-0678-5";"S1";"1.4404";"286";"221";"70";"56,8903866515289";"4";"2012-05-08 14:31:00";"50513";"67"
"12-0678-5";"S1";"1.4404";"286";"221";"70";"56,8903866515289";"4";"2012-05-08 14:32:00";"50513";"67"
"12-0678-5";"S1";"1.4404";"286";"221";"70";"56,8903866515289";"4";"2012-05-08 14:33:00";"50513";"67"
"12-0678-5";"S1";"1.4404";"286";"221";"70";"56,8903866515289";"4";"2012-05-08 14:34:00";"50513";"67"
"12-0678-5";"S1";"1.4404";"286";"221";"70";"56,8903866515289";"4";"2012-05-08 14:35:00";"50513";"67"
"12-0682-1";"S6";"1.4021";"475";"400";"35";"56,6443881657803";"1";"2012-03-21 20:51:00";"50513";"66"
"12-0682-1";"S6";"1.4021";"475";"400";"35";"56,6443881657803";"1";"2012-03-21 20:52:00";"50513";"66"
"12-0682-1";"S6";"1.4021";"475";"400";"35";"56,6443881657803";"1";"2012-03-21 20:53:00";"50513";"66"
"12-0682-1";"S6";"1.4021";"475";"400";"35";"56,6443881657803";"1";"2012-03-21 20:54:00";"50513";"66"
"12-0682-1";"S6";"1.4021";"475";"400";"35";"56,6443881657803";"1";"2012-03-21 20:55:00";"50513";"66"
"12-0682-1";"S6";"1.4021";"475";"400";"35";"56,6443881657803";"1";"2012-03-21 20:56:00";"50513";"66"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:16:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:17:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:18:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:19:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:20:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:21:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:22:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:23:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:24:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:25:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:26:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:27:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:28:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:29:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:30:00";"50513";"78"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:31:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:32:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:33:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:34:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:35:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:36:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:37:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:38:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:39:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:40:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:41:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:42:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:43:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:44:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:45:00";"50513";"85"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:46:00";"50513";"73"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:47:00";"50513";"73"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:48:00";"50513";"73"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:49:00";"50513";"73"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:50:00";"50513";"73"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:51:00";"50513";"73"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:52:00";"50513";"73"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:53:00";"50513";"73"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:54:00";"50513";"73"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:55:00";"50513";"73"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:56:00";"50513";"73"
"12-0683-1";"S6";"1.4418 mod.";"559";"490";"54";"96,3913068106348";"1";"2012-03-30 07:57:00";"50513";"73"
"12-0687-1";"S6";"1.4548 ESU";"725";"520";"180";"1132,9617478226";"4";"2012-04-17 16:44:00";"50514";"133"
"12-0687-1";"S6";"1.4548 ESU";"725";"520";"180";"1132,9617478226";"4";"2012-04-17 16:45:00";"50514";"133"
"12-0687-1";"S6";"1.4548 ESU";"725";"520";"180";"1132,9617478226";"4";"2012-04-17 16:46:00";"50514";"26"
"12-0687-1";"S6";"1.4548 ESU";"725";"520";"180";"1132,9617478226";"4";"2012-04-17 16:47:00";"50514";"26"
"12-0687-1";"S6";"1.4548 ESU";"725";"520";"180";"1132,9617478226";"4";"2012-04-17 16:48:00";"50514";"26"
"12-0687-1";"S6";"1.4548 ESU";"725";"520";"180";"1132,9617478226";"4";"2012-04-17 16:49:00";"50514";"26"
"12-0687-1";"S6";"1.4548 ESU";"725";"520";"180";"1132,9617478226";"4";"2012-04-17 16:50:00";"50514";"26"
"12-0687-1";"S6";"1.4548 ESU";"725";"520";"180";"1132,9617478226";"4";"2012-04-17 16:51:00";"50514";"26"
"12-0687-1";"S6";"1.4548 ESU";"725";"520";"180";"1132,9617478226";"4";"2012-04-17 16:52:00";"50514";"26"
"12-0687-1";"S6";"1.4548 ESU";"725";"520";"180";"1132,9617478226";"4";"2012-04-17 16:53:00";"50514";"26"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:24:00";"50513";"50"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:25:00";"50513";"50"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:26:00";"50513";"50"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:27:00";"50513";"50"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:28:00";"50513";"50"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:29:00";"50513";"50"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:30:00";"50513";"50"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:31:00";"50513";"54"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:32:00";"50513";"54"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:33:00";"50513";"54"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:34:00";"50513";"54"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:35:00";"50513";"54"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:36:00";"50513";"54"
"12-0689-1";"S6";"1.4034";"630";"520";"243";"758,082250893934";"2";"2012-03-22 17:37:00";"50513";"54"
